countryName,countryCode,iso3Code,year,unemployedTotal
"Sulawesi Tengah, Prop.",,,2016,49702
"Sulawesi Tengah, Prop.",,,2015,56817
"Sulawesi Tengah, Prop.",,,2014,49389
"Sulawesi Tengah, Prop.",,,2013,54210
"Sulawesi Tengah, Prop.",,,2012,50120
"Sulawesi Tengah, Prop.",,,2011,52681
"Sulawesi Tengah, Prop.",,,2010,56228
"Sulawesi Tengah, Prop.",,,2009,66009
"Sulawesi Tengah, Prop.",,,2008,65282
"Sulawesi Tengah, Prop.",,,2007,99219
"Sulawesi Tengah, Prop.",,,2006,119058
"Sulawesi Tengah, Prop.",,,2005,85717
"Sulawesi Tengah, Prop.",,,2004,60692
"Sulawesi Tengah, Prop.",,,2003,47510
"Sulawesi Tengah, Prop.",,,2002,86505
"Sulawesi Tengah, Prop.",,,2001,84770
"Sulawesi Tengah, Prop.",,,2000,
"Sumatera Utara, Prop.",,,2020,
"Sumatera Utara, Prop.",,,2019,
"Sumatera Utara, Prop.",,,2018,396027
"Sumatera Utara, Prop.",,,2017,377288
"Sumatera Utara, Prop.",,,2016,371680
"Sumatera Utara, Prop.",,,2015,428794
"Sumatera Utara, Prop.",,,2014,390712
"Sumatera Utara, Prop.",,,2013,419449
"Sumatera Utara, Prop.",,,2012,391892
"Sumatera Utara, Prop.",,,2011,402125
"Sumatera Utara, Prop.",,,2010,491806
"Sumatera Utara, Prop.",,,2009,532427
"Sumatera Utara, Prop.",,,2008,554539
"Sumatera Utara, Prop.",,,2007,571334
"Sumatera Utara, Prop.",,,2006,632049
"Sumatera Utara, Prop.",,,2005,656603
"Sumatera Utara, Prop.",,,2004,610540
"Sumatera Utara, Prop.",,,2003,613544
"Sumatera Utara, Prop.",,,2002,562209
"Sumatera Utara, Prop.",,,2001,478553
"Sumatera Utara, Prop.",,,2000,
"Sulawesi Utara, Prop.",,,2020,
"Sulawesi Utara, Prop.",,,2019,
"Sulawesi Utara, Prop.",,,2018,80664
"Sulawesi Utara, Prop.",,,2017,80483
"Sulawesi Utara, Prop.",,,2016,73157
"Sulawesi Utara, Prop.",,,2015,99240
"Sulawesi Utara, Prop.",,,2014,79996
"Sulawesi Utara, Prop.",,,2013,70315
"Sulawesi Utara, Prop.",,,2012,83972
"Sulawesi Utara, Prop.",,,2011,93483
"Sulawesi Utara, Prop.",,,2010,99635
"Sulawesi Utara, Prop.",,,2009,110957
"Sulawesi Utara, Prop.",,,2008,108754
"Sulawesi Utara, Prop.",,,2007,127996
"Sulawesi Utara, Prop.",,,2006,141866
"Sulawesi Utara, Prop.",,,2005,136437
"Sulawesi Utara, Prop.",,,2004,107008
"Sulawesi Utara, Prop.",,,2003,96388
"Sulawesi Utara, Prop.",,,2002,102182
"Sulawesi Utara, Prop.",,,2001,93741
"Sulawesi Utara, Prop.",,,2000,
"DI Yogyakarta, Prop.",,,2020,
"DI Yogyakarta, Prop.",,,2019,
"DI Yogyakarta, Prop.",,,2018,73350
"DI Yogyakarta, Prop.",,,2017,64019
"DI Yogyakarta, Prop.",,,2016,57036
"DI Yogyakarta, Prop.",,,2015,80245
"DI Yogyakarta, Prop.",,,2014,67418
"DI Yogyakarta, Prop.",,,2013,63172
"DI Yogyakarta, Prop.",,,2012,76819
"DI Yogyakarta, Prop.",,,2011,74317
"DI Yogyakarta, Prop.",,,2010,107148
"DI Yogyakarta, Prop.",,,2009,121046
"DI Yogyakarta, Prop.",,,2008,107529
"DI Yogyakarta, Prop.",,,2007,115200
"DI Yogyakarta, Prop.",,,2006,117948
"DI Yogyakarta, Prop.",,,2005,140450
"DI Yogyakarta, Prop.",,,2004,113560
"DI Yogyakarta, Prop.",,,2003,100818
"DI Yogyakarta, Prop.",,,2002,90436
"DI Yogyakarta, Prop.",,,2001,89134
"DI Yogyakarta, Prop.",,,2000,
"Badung, Kab.",,,2020,26033
"Badung, Kab.",,,2019,1239
"Badung, Kab.",,,2018,1590
"Badung, Kab.",,,2017,1653
"Badung, Kab.",,,2016,
"Badung, Kab.",,,2015,1150
"Badung, Kab.",,,2014,1558
"Badung, Kab.",,,2013,2635
"Badung, Kab.",,,2012,5445
"Badung, Kab.",,,2011,7213
"Badung, Kab.",,,2010,3940
"Badung, Kab.",,,2009,7661
"Badung, Kab.",,,2008,7508
"Badung, Kab.",,,2007,10699
"Badung, Kab.",,,2006,
"Badung, Kab.",,,2005,
"Badung, Kab.",,,2004,
"Badung, Kab.",,,2003,
"Badung, Kab.",,,2002,
"Badung, Kab.",,,2001,
"Badung, Kab.",,,2000,
"Buleleng, Kab.",,,2020,17437
"Buleleng, Kab.",,,2019,8407
"Buleleng, Kab.",,,2018,6945
"Buleleng, Kab.",,,2017,8833
"Buleleng, Kab.",,,2016,
"Buleleng, Kab.",,,2015,7184
"Buleleng, Kab.",,,2014,9381
"Buleleng, Kab.",,,2013,7577
"Buleleng, Kab.",,,2012,11265
"Buleleng, Kab.",,,2011,6926
"Buleleng, Kab.",,,2010,11206
"Buleleng, Kab.",,,2009,8927
"Buleleng, Kab.",,,2008,10526
"Buleleng, Kab.",,,2007,14282
"Buleleng, Kab.",,,2006,
"Buleleng, Kab.",,,2005,
"Buleleng, Kab.",,,2004,
"Buleleng, Kab.",,,2003,
"Buleleng, Kab.",,,2002,
"Buleleng, Kab.",,,2001,
"Buleleng, Kab.",,,2000,
"Bangli, Kab.",,,2020,2449
"Bangli, Kab.",,,2019,1045
"Bangli, Kab.",,,2018,1175
"Bangli, Kab.",,,2017,686
"Bangli, Kab.",,,2016,
"Bangli, Kab.",,,2015,2373
"Bangli, Kab.",,,2014,976
"Bangli, Kab.",,,2013,1083
"Bangli, Kab.",,,2012,1286
"Bangli, Kab.",,,2011,1263
"Bangli, Kab.",,,2010,863
"Bangli, Kab.",,,2009,1985
"Bangli, Kab.",,,2008,3633
"Bangli, Kab.",,,2007,1930
"Bangli, Kab.",,,2006,
"Bangli, Kab.",,,2005,
"Bangli, Kab.",,,2004,
"Bangli, Kab.",,,2003,
"Bangli, Kab.",,,2002,
"Bangli, Kab.",,,2001,
"Bangli, Kab.",,,2000,
"Denpasar, Kota",,,2020,36225
"Denpasar, Kota",,,2019,8967
"Denpasar, Kota",,,2018,9935
"Denpasar, Kota",,,2017,13556
"Denpasar, Kota",,,2016,
"Denpasar, Kota",,,2015,17209
"Denpasar, Kota",,,2014,10968
"Denpasar, Kota",,,2013,12036
"Denpasar, Kota",,,2012,11232
"Denpasar, Kota",,,2011,16839
"Denpasar, Kota",,,2010,29724
"Denpasar, Kota",,,2009,17800
"Denpasar, Kota",,,2008,14931
"Denpasar, Kota",,,2007,17756
"Denpasar, Kota",,,2006,
"Denpasar, Kota",,,2005,
"Denpasar, Kota",,,2004,
"Denpasar, Kota",,,2003,
"Denpasar, Kota",,,2002,
"Denpasar, Kota",,,2001,
"Denpasar, Kota",,,2000,
"Gianyar, Kab.",,,2020,16186
"Gianyar, Kab.",,,2019,3773
"Gianyar, Kab.",,,2018,4978
"Gianyar, Kab.",,,2017,3100
"Gianyar, Kab.",,,2016,
"Gianyar, Kab.",,,2015,5577
"Gianyar, Kab.",,,2014,3859
"Gianyar, Kab.",,,2013,5991
"Gianyar, Kab.",,,2012,4907
"Gianyar, Kab.",,,2011,5890
"Gianyar, Kab.",,,2010,6470
"Gianyar, Kab.",,,2009,7954
"Gianyar, Kab.",,,2008,7525
"Gianyar, Kab.",,,2007,7370
"Gianyar, Kab.",,,2006,
"Gianyar, Kab.",,,2005,
"Gianyar, Kab.",,,2004,
"Gianyar, Kab.",,,2003,
"Gianyar, Kab.",,,2002,
"Gianyar, Kab.",,,2001,
"Gianyar, Kab.",,,2000,
"Jembrana, Kab.",,,2020,6141
"Jembrana, Kab.",,,2019,1395
"Jembrana, Kab.",,,2018,2247
"Jembrana, Kab.",,,2017,1100
"Jembrana, Kab.",,,2016,
"Jembrana, Kab.",,,2015,2299
"Jembrana, Kab.",,,2014,4314
"Jembrana, Kab.",,,2013,4863
"Jembrana, Kab.",,,2012,3055
"Jembrana, Kab.",,,2011,3319
"Jembrana, Kab.",,,2010,3594
"Jembrana, Kab.",,,2009,3170
"Jembrana, Kab.",,,2008,5988
"Jembrana, Kab.",,,2007,5254
"Jembrana, Kab.",,,2006,
"Jembrana, Kab.",,,2005,
"Jembrana, Kab.",,,2004,
"Jembrana, Kab.",,,2003,
"Jembrana, Kab.",,,2002,
"Jembrana, Kab.",,,2001,
"Jembrana, Kab.",,,2000,
"Karangasem, Kab.",,,2020,4660
"Karangasem, Kab.",,,2019,1526
"Karangasem, Kab.",,,2018,2534
"Karangasem, Kab.",,,2017,1732
"Karangasem, Kab.",,,2016,
"Karangasem, Kab.",,,2015,5306
"Karangasem, Kab.",,,2014,5045
"Karangasem, Kab.",,,2013,3408
"Karangasem, Kab.",,,2012,3167
"Karangasem, Kab.",,,2011,4513
"Karangasem, Kab.",,,2010,6524
"Karangasem, Kab.",,,2009,7836
"Karangasem, Kab.",,,2008,7807
"Karangasem, Kab.",,,2007,7551
"Karangasem, Kab.",,,2006,
"Karangasem, Kab.",,,2005,
"Karangasem, Kab.",,,2004,
"Karangasem, Kab.",,,2003,
"Karangasem, Kab.",,,2002,
"Karangasem, Kab.",,,2001,
"Karangasem, Kab.",,,2000,
"Klungkung, Kab.",,,2020,4995
"Klungkung, Kab.",,,2019,1168
"Klungkung, Kab.",,,2018,1517
"Klungkung, Kab.",,,2017,984
"Klungkung, Kab.",,,2016,
"Klungkung, Kab.",,,2015,1471
"Klungkung, Kab.",,,2014,1998
"Klungkung, Kab.",,,2013,2114
"Klungkung, Kab.",,,2012,2059
"Klungkung, Kab.",,,2011,1750
"Klungkung, Kab.",,,2010,3809
"Klungkung, Kab.",,,2009,4005
"Klungkung, Kab.",,,2008,4295
"Klungkung, Kab.",,,2007,7165
"Klungkung, Kab.",,,2006,
"Klungkung, Kab.",,,2005,
"Klungkung, Kab.",,,2004,
"Klungkung, Kab.",,,2003,
"Klungkung, Kab.",,,2002,
"Klungkung, Kab.",,,2001,
"Klungkung, Kab.",,,2000,
"Tabanan, Kab.",,,2020,10037
"Tabanan, Kab.",,,2019,3074
"Tabanan, Kab.",,,2018,3936
"Tabanan, Kab.",,,2017,4499
"Tabanan, Kab.",,,2016,
"Tabanan, Kab.",,,2015,4641
"Tabanan, Kab.",,,2014,6027
"Tabanan, Kab.",,,2013,2113
"Tabanan, Kab.",,,2012,5814
"Tabanan, Kab.",,,2011,4671
"Tabanan, Kab.",,,2010,2661
"Tabanan, Kab.",,,2009,7132
"Tabanan, Kab.",,,2008,7335
"Tabanan, Kab.",,,2007,5570
"Tabanan, Kab.",,,2006,
"Tabanan, Kab.",,,2005,
"Tabanan, Kab.",,,2004,
"Tabanan, Kab.",,,2003,
"Tabanan, Kab.",,,2002,
"Tabanan, Kab.",,,2001,
"Tabanan, Kab.",,,2000,
"Cilegon, Kota",,,2020,16936
"Cilegon, Kota",,,2019,18032
"Cilegon, Kota",,,2018,18539
"Cilegon, Kota",,,2017,22076
"Cilegon, Kota",,,2016,
"Cilegon, Kota",,,2015,22403
"Cilegon, Kota",,,2014,21927
"Cilegon, Kota",,,2013,12002
"Cilegon, Kota",,,2012,20578
"Cilegon, Kota",,,2011,24426
"Cilegon, Kota",,,2010,37397
"Cilegon, Kota",,,2009,29224
"Cilegon, Kota",,,2008,29171
"Cilegon, Kota",,,2007,31573
"Cilegon, Kota",,,2006,
"Cilegon, Kota",,,2005,
"Cilegon, Kota",,,2004,
"Cilegon, Kota",,,2003,
"Cilegon, Kota",,,2002,
"Cilegon, Kota",,,2001,
"Cilegon, Kota",,,2000,
"Lebak, Kab.",,,2020,51665
"Lebak, Kab.",,,2019,39444
"Lebak, Kab.",,,2018,46723
"Lebak, Kab.",,,2017,51626
"Lebak, Kab.",,,2016,
"Lebak, Kab.",,,2015,60209
"Lebak, Kab.",,,2014,58823
"Lebak, Kab.",,,2013,39239
"Lebak, Kab.",,,2012,46477
"Lebak, Kab.",,,2011,66471
"Lebak, Kab.",,,2010,75729
"Lebak, Kab.",,,2009,73207
"Lebak, Kab.",,,2008,56807
"Lebak, Kab.",,,2007,63324
"Lebak, Kab.",,,2006,
"Lebak, Kab.",,,2005,
"Lebak, Kab.",,,2004,
"Lebak, Kab.",,,2003,
"Lebak, Kab.",,,2002,
"Lebak, Kab.",,,2001,
"Lebak, Kab.",,,2000,
"Pandeglang, Kab.",,,2020,35198
"Pandeglang, Kab.",,,2019,37800
"Pandeglang, Kab.",,,2018,45132
"Pandeglang, Kab.",,,2017,41589
"Pandeglang, Kab.",,,2016,
"Pandeglang, Kab.",,,2015,50192
"Pandeglang, Kab.",,,2014,32950
"Pandeglang, Kab.",,,2013,55035
"Pandeglang, Kab.",,,2012,48917
"Pandeglang, Kab.",,,2011,58108
"Pandeglang, Kab.",,,2010,60706
"Pandeglang, Kab.",,,2009,50480
"Pandeglang, Kab.",,,2008,52119
"Pandeglang, Kab.",,,2007,45901
"Pandeglang, Kab.",,,2006,
"Pandeglang, Kab.",,,2005,
"Pandeglang, Kab.",,,2004,
"Pandeglang, Kab.",,,2003,
"Pandeglang, Kab.",,,2002,
"Pandeglang, Kab.",,,2001,
"Pandeglang, Kab.",,,2000,
"Serang, Kab.",,,2020,73158
"Serang, Kab.",,,2019,65020
"Serang, Kab.",,,2018,84163
"Serang, Kab.",,,2017,81628
"Serang, Kab.",,,2016,
"Serang, Kab.",,,2015,91844
"Serang, Kab.",,,2014,91877
"Serang, Kab.",,,2013,78417
"Serang, Kab.",,,2012,81553
"Serang, Kab.",,,2011,87433
"Serang, Kab.",,,2010,111389
"Serang, Kab.",,,2009,78010
"Serang, Kab.",,,2008,118983
"Serang, Kab.",,,2007,119020
"Serang, Kab.",,,2006,
"Serang, Kab.",,,2005,
"Serang, Kab.",,,2004,
"Serang, Kab.",,,2003,
"Serang, Kab.",,,2002,
"Serang, Kab.",,,2001,
"Serang, Kab.",,,2000,
"Serang, Kota",,,2020,27012
"Serang, Kota",,,2019,21135
"Serang, Kota",,,2018,24763
"Serang, Kota",,,2017,24715
"Serang, Kota",,,2016,
"Serang, Kota",,,2015,27032
"Serang, Kota",,,2014,27436
"Serang, Kota",,,2013,29081
"Serang, Kota",,,2012,28520
"Serang, Kota",,,2011,38015
"Serang, Kota",,,2010,49762
"Serang, Kota",,,2009,35047
"Serang, Kota",,,2008,
"Serang, Kota",,,2007,
"Serang, Kota",,,2006,
"Serang, Kota",,,2005,
"Serang, Kota",,,2004,
"Serang, Kota",,,2003,
"Serang, Kota",,,2002,
"Serang, Kota",,,2001,
"Serang, Kota",,,2000,
"Tangerang, Kab.",,,2020,182056
"Tangerang, Kab.",,,2019,135617
"Tangerang, Kab.",,,2018,164497
"Tangerang, Kab.",,,2017,174546
"Tangerang, Kab.",,,2016,
"Tangerang, Kab.",,,2015,136277
"Tangerang, Kab.",,,2014,124024
"Tangerang, Kab.",,,2013,168580
"Tangerang, Kab.",,,2012,156184
"Tangerang, Kab.",,,2011,204358
"Tangerang, Kab.",,,2010,201956
"Tangerang, Kab.",,,2009,256372
"Tangerang, Kab.",,,2008,252574
"Tangerang, Kab.",,,2007,233357
"Tangerang, Kab.",,,2006,
"Tangerang, Kab.",,,2005,
"Tangerang, Kab.",,,2004,
"Tangerang, Kab.",,,2003,
"Tangerang, Kab.",,,2002,
"Tangerang, Kab.",,,2001,
"Tangerang, Kab.",,,2000,
"Tangerang, Kota",,,2020,83147
"Tangerang, Kota",,,2019,68917
"Tangerang, Kota",,,2018,77702
"Tangerang, Kota",,,2017,74981
"Tangerang, Kota",,,2016,
"Tangerang, Kota",,,2015,79368
"Tangerang, Kota",,,2014,78193
"Tangerang, Kota",,,2013,82748
"Tangerang, Kota",,,2012,78137
"Tangerang, Kota",,,2011,121818
"Tangerang, Kota",,,2010,139306
"Tangerang, Kota",,,2009,130122
"Tangerang, Kota",,,2008,146906
"Tangerang, Kota",,,2007,139587
"Tangerang, Kota",,,2006,
"Tangerang, Kota",,,2005,
"Tangerang, Kota",,,2004,
"Tangerang, Kota",,,2003,
"Tangerang, Kota",,,2002,
"Tangerang, Kota",,,2001,
"Tangerang, Kota",,,2000,
"Tangerang Selatan, Kota",,,2020,64382
"Tangerang Selatan, Kota",,,2019,32808
"Tangerang Selatan, Kota",,,2018,37142
"Tangerang Selatan, Kota",,,2017,48402
"Tangerang Selatan, Kota",,,2016,
"Tangerang Selatan, Kota",,,2015,42058
"Tangerang Selatan, Kota",,,2014,48823
"Tangerang Selatan, Kota",,,2013,29068
"Tangerang Selatan, Kota",,,2012,54417
"Tangerang Selatan, Kota",,,2011,79935
"Tangerang Selatan, Kota",,,2010,50132
"Tangerang Selatan, Kota",,,2009,
"Tangerang Selatan, Kota",,,2008,
"Tangerang Selatan, Kota",,,2007,
"Tangerang Selatan, Kota",,,2006,
"Tangerang Selatan, Kota",,,2005,
"Tangerang Selatan, Kota",,,2004,
"Tangerang Selatan, Kota",,,2003,
"Tangerang Selatan, Kota",,,2002,
"Tangerang Selatan, Kota",,,2001,
"Tangerang Selatan, Kota",,,2000,
"Bengkulu, Kota",,,2020,11010
"Bengkulu, Kota",,,2019,7027
"Bengkulu, Kota",,,2018,8988
"Bengkulu, Kota",,,2017,11424
"Bengkulu, Kota",,,2016,
"Bengkulu, Kota",,,2015,13312
"Bengkulu, Kota",,,2014,8609
"Bengkulu, Kota",,,2013,11075
"Bengkulu, Kota",,,2012,13514
"Bengkulu, Kota",,,2011,4596
"Bengkulu, Kota",,,2010,16208
"Bengkulu, Kota",,,2009,14820
"Bengkulu, Kota",,,2008,11741
"Bengkulu, Kota",,,2007,12311
"Bengkulu, Kota",,,2006,
"Bengkulu, Kota",,,2005,
"Bengkulu, Kota",,,2004,
"Bengkulu, Kota",,,2003,
"Bengkulu, Kota",,,2002,
"Bengkulu, Kota",,,2001,
"Bengkulu, Kota",,,2000,
"Bengkulu Selatan, Kab.",,,2020,2415
"Bengkulu Selatan, Kab.",,,2019,1540
"Bengkulu Selatan, Kab.",,,2018,2519
"Bengkulu Selatan, Kab.",,,2017,2101
"Bengkulu Selatan, Kab.",,,2016,
"Bengkulu Selatan, Kab.",,,2015,3175
"Bengkulu Selatan, Kab.",,,2014,2412
"Bengkulu Selatan, Kab.",,,2013,2842
"Bengkulu Selatan, Kab.",,,2012,2749
"Bengkulu Selatan, Kab.",,,2011,1568
"Bengkulu Selatan, Kab.",,,2010,2446
"Bengkulu Selatan, Kab.",,,2009,3582
"Bengkulu Selatan, Kab.",,,2008,4948
"Bengkulu Selatan, Kab.",,,2007,4230
"Bengkulu Selatan, Kab.",,,2006,
"Bengkulu Selatan, Kab.",,,2005,
"Bengkulu Selatan, Kab.",,,2004,
"Bengkulu Selatan, Kab.",,,2003,
"Bengkulu Selatan, Kab.",,,2002,
"Bengkulu Selatan, Kab.",,,2001,
"Bengkulu Selatan, Kab.",,,2000,
"Bengkulu Tengah, Kab.",,,2020,2176
"Bengkulu Tengah, Kab.",,,2019,1700
"Bengkulu Tengah, Kab.",,,2018,1998
"Bengkulu Tengah, Kab.",,,2017,1528
"Bengkulu Tengah, Kab.",,,2016,
"Bengkulu Tengah, Kab.",,,2015,3022
"Bengkulu Tengah, Kab.",,,2014,2401
"Bengkulu Tengah, Kab.",,,2013,3259
"Bengkulu Tengah, Kab.",,,2012,1789
"Bengkulu Tengah, Kab.",,,2011,1383
"Bengkulu Tengah, Kab.",,,2010,1883
"Bengkulu Tengah, Kab.",,,2009,
"Bengkulu Tengah, Kab.",,,2008,
"Bengkulu Tengah, Kab.",,,2007,
"Bengkulu Tengah, Kab.",,,2006,
"Bengkulu Tengah, Kab.",,,2005,
"Bengkulu Tengah, Kab.",,,2004,
"Bengkulu Tengah, Kab.",,,2003,
"Bengkulu Tengah, Kab.",,,2002,
"Bengkulu Tengah, Kab.",,,2001,
"Bengkulu Tengah, Kab.",,,2000,
"Bengkulu Utara, Kab.",,,2020,4775
"Bengkulu Utara, Kab.",,,2019,4571
"Bengkulu Utara, Kab.",,,2018,4130
"Bengkulu Utara, Kab.",,,2017,5082
"Bengkulu Utara, Kab.",,,2016,
"Bengkulu Utara, Kab.",,,2015,5820
"Bengkulu Utara, Kab.",,,2014,5196
"Bengkulu Utara, Kab.",,,2013,3663
"Bengkulu Utara, Kab.",,,2012,2963
"Bengkulu Utara, Kab.",,,2011,2551
"Bengkulu Utara, Kab.",,,2010,3619
"Bengkulu Utara, Kab.",,,2009,6147
"Bengkulu Utara, Kab.",,,2008,5222
"Bengkulu Utara, Kab.",,,2007,3378
"Bengkulu Utara, Kab.",,,2006,
"Bengkulu Utara, Kab.",,,2005,
"Bengkulu Utara, Kab.",,,2004,
"Bengkulu Utara, Kab.",,,2003,
"Bengkulu Utara, Kab.",,,2002,
"Bengkulu Utara, Kab.",,,2001,
"Bengkulu Utara, Kab.",,,2000,
"Kaur, Kab.",,,2020,1280
"Kaur, Kab.",,,2019,976
"Kaur, Kab.",,,2018,1808
"Kaur, Kab.",,,2017,1187
"Kaur, Kab.",,,2016,
"Kaur, Kab.",,,2015,3054
"Kaur, Kab.",,,2014,2101
"Kaur, Kab.",,,2013,3862
"Kaur, Kab.",,,2012,2575
"Kaur, Kab.",,,2011,1434
"Kaur, Kab.",,,2010,1378
"Kaur, Kab.",,,2009,2465
"Kaur, Kab.",,,2008,1930
"Kaur, Kab.",,,2007,2477
"Kaur, Kab.",,,2006,
"Kaur, Kab.",,,2005,
"Kaur, Kab.",,,2004,
"Kaur, Kab.",,,2003,
"Kaur, Kab.",,,2002,
"Kaur, Kab.",,,2001,
"Kaur, Kab.",,,2000,
"Kepahiang, Kab.",,,2020,1731
"Kepahiang, Kab.",,,2019,1325
"Kepahiang, Kab.",,,2018,2298
"Kepahiang, Kab.",,,2017,2181
"Kepahiang, Kab.",,,2016,
"Kepahiang, Kab.",,,2015,3470
"Kepahiang, Kab.",,,2014,1286
"Kepahiang, Kab.",,,2013,2196
"Kepahiang, Kab.",,,2012,1563
"Kepahiang, Kab.",,,2011,1847
"Kepahiang, Kab.",,,2010,2620
"Kepahiang, Kab.",,,2009,2096
"Kepahiang, Kab.",,,2008,3541
"Kepahiang, Kab.",,,2007,3075
"Kepahiang, Kab.",,,2006,
"Kepahiang, Kab.",,,2005,
"Kepahiang, Kab.",,,2004,
"Kepahiang, Kab.",,,2003,
"Kepahiang, Kab.",,,2002,
"Kepahiang, Kab.",,,2001,
"Kepahiang, Kab.",,,2000,
"Lebong, Kab.",,,2020,2291
"Lebong, Kab.",,,2019,1770
"Lebong, Kab.",,,2018,3790
"Lebong, Kab.",,,2017,2102
"Lebong, Kab.",,,2016,
"Lebong, Kab.",,,2015,3923
"Lebong, Kab.",,,2014,1954
"Lebong, Kab.",,,2013,3207
"Lebong, Kab.",,,2012,1478
"Lebong, Kab.",,,2011,1346
"Lebong, Kab.",,,2010,1516
"Lebong, Kab.",,,2009,2287
"Lebong, Kab.",,,2008,1381
"Lebong, Kab.",,,2007,1371
"Lebong, Kab.",,,2006,
"Lebong, Kab.",,,2005,
"Lebong, Kab.",,,2004,
"Lebong, Kab.",,,2003,
"Lebong, Kab.",,,2002,
"Lebong, Kab.",,,2001,
"Lebong, Kab.",,,2000,
"Mukomuko, Kab.",,,2020,2790
"Mukomuko, Kab.",,,2019,2606
"Mukomuko, Kab.",,,2018,4129
"Mukomuko, Kab.",,,2017,2966
"Mukomuko, Kab.",,,2016,
"Mukomuko, Kab.",,,2015,2629
"Mukomuko, Kab.",,,2014,2493
"Mukomuko, Kab.",,,2013,2346
"Mukomuko, Kab.",,,2012,1663
"Mukomuko, Kab.",,,2011,2177
"Mukomuko, Kab.",,,2010,3018
"Mukomuko, Kab.",,,2009,3183
"Mukomuko, Kab.",,,2008,3443
"Mukomuko, Kab.",,,2007,4001
"Mukomuko, Kab.",,,2006,
"Mukomuko, Kab.",,,2005,
"Mukomuko, Kab.",,,2004,
"Mukomuko, Kab.",,,2003,
"Mukomuko, Kab.",,,2002,
"Mukomuko, Kab.",,,2001,
"Mukomuko, Kab.",,,2000,
"Rejang Lebong, Kab.",,,2020,5372
"Rejang Lebong, Kab.",,,2019,3544
"Rejang Lebong, Kab.",,,2018,2470
"Rejang Lebong, Kab.",,,2017,4333
"Rejang Lebong, Kab.",,,2016,
"Rejang Lebong, Kab.",,,2015,6221
"Rejang Lebong, Kab.",,,2014,1728
"Rejang Lebong, Kab.",,,2013,5360
"Rejang Lebong, Kab.",,,2012,2739
"Rejang Lebong, Kab.",,,2011,2645
"Rejang Lebong, Kab.",,,2010,3378
"Rejang Lebong, Kab.",,,2009,5134
"Rejang Lebong, Kab.",,,2008,4477
"Rejang Lebong, Kab.",,,2007,3441
"Rejang Lebong, Kab.",,,2006,
"Rejang Lebong, Kab.",,,2005,
"Rejang Lebong, Kab.",,,2004,
"Rejang Lebong, Kab.",,,2003,
"Rejang Lebong, Kab.",,,2002,
"Rejang Lebong, Kab.",,,2001,
"Rejang Lebong, Kab.",,,2000,
"Seluma, Kab.",,,2020,3310
"Seluma, Kab.",,,2019,1837
"Seluma, Kab.",,,2018,2931
"Seluma, Kab.",,,2017,3375
"Seluma, Kab.",,,2016,
"Seluma, Kab.",,,2015,2064
"Seluma, Kab.",,,2014,3080
"Seluma, Kab.",,,2013,2375
"Seluma, Kab.",,,2012,998
"Seluma, Kab.",,,2011,1668
"Seluma, Kab.",,,2010,3219
"Seluma, Kab.",,,2009,2427
"Seluma, Kab.",,,2008,3036
"Seluma, Kab.",,,2007,3397
"Seluma, Kab.",,,2006,
"Seluma, Kab.",,,2005,
"Seluma, Kab.",,,2004,
"Seluma, Kab.",,,2003,
"Seluma, Kab.",,,2002,
"Seluma, Kab.",,,2001,
"Seluma, Kab.",,,2000,
"Bantul, Kab.",,,2020,19466
"Bantul, Kab.",,,2019,15057
"Bantul, Kab.",,,2018,15730
"Bantul, Kab.",,,2017,17466
"Bantul, Kab.",,,2016,
"Bantul, Kab.",,,2015,15309
"Bantul, Kab.",,,2014,12872
"Bantul, Kab.",,,2013,16438
"Bantul, Kab.",,,2012,19260
"Bantul, Kab.",,,2011,18640
"Bantul, Kab.",,,2010,25940
"Bantul, Kab.",,,2009,31013
"Bantul, Kab.",,,2008,26216
"Bantul, Kab.",,,2007,25315
"Bantul, Kab.",,,2006,
"Bantul, Kab.",,,2005,
"Bantul, Kab.",,,2004,
"Bantul, Kab.",,,2003,
"Bantul, Kab.",,,2002,
"Bantul, Kab.",,,2001,
"Bantul, Kab.",,,2000,
"Gunung Kidul, Kab.",,,2020,7150
"Gunung Kidul, Kab.",,,2019,6842
"Gunung Kidul, Kab.",,,2018,9249
"Gunung Kidul, Kab.",,,2017,7085
"Gunung Kidul, Kab.",,,2016,
"Gunung Kidul, Kab.",,,2015,11526
"Gunung Kidul, Kab.",,,2014,6943
"Gunung Kidul, Kab.",,,2013,7227
"Gunung Kidul, Kab.",,,2012,6131
"Gunung Kidul, Kab.",,,2011,7226
"Gunung Kidul, Kab.",,,2010,15651
"Gunung Kidul, Kab.",,,2009,17038
"Gunung Kidul, Kab.",,,2008,14244
"Gunung Kidul, Kab.",,,2007,16218
"Gunung Kidul, Kab.",,,2006,
"Gunung Kidul, Kab.",,,2005,
"Gunung Kidul, Kab.",,,2004,
"Gunung Kidul, Kab.",,,2003,
"Gunung Kidul, Kab.",,,2002,
"Gunung Kidul, Kab.",,,2001,
"Gunung Kidul, Kab.",,,2000,
"Kulon Progo, Kab.",,,2020,8739
"Kulon Progo, Kab.",,,2019,4099
"Kulon Progo, Kab.",,,2018,3780
"Kulon Progo, Kab.",,,2017,4873
"Kulon Progo, Kab.",,,2016,
"Kulon Progo, Kab.",,,2015,8966
"Kulon Progo, Kab.",,,2014,7005
"Kulon Progo, Kab.",,,2013,6698
